422-092815	208-9-10-14_S11	62-10-2-13_S6	115-031814	272-121914
ACAD9	37.5841487687909	17.1916079894133	20.1220163550486	48.6000173301158	48.6241524750707
ACADM	57.8536552950719	15.7260362893702	20.7794520527492	37.7657933147192	83.9469833257827
ACADS	51.6130165011519	0.53744634884755	19.5941197177552	99.9053319168745	35.2648181053302
ACADSB	8.19926345369993	10.5228700378319	9.65192722147892	31.1313846188217	6.35088997353133
ACADVL	97.0597500407024	9.88110098851223	31.2842912707384	65.851457984254	107.322731836175
ACAN	0.184203922901298	0.295560474852928	1.62680099084761	0.078724657423979	0.337378735705366
ACAP1	6.21480075459319	0.932820526471419	0.774943170712197	11.5764453159634	21.5174614544585
ACAP2	32.520970595998	21.718805722169	30.4401129875527	27.3668804701423	37.7856299087886
ACAP3	39.52447013799	5.56379387024415	6.04456321361797	51.6667420541396	70.6499866577057
ACAT1	32.0723017014192	12.595368192792	27.0023341241292	17.8258366354185	18.8564383929869
ACAT2	0.85027532520047	0	0	0.571039467734509	1.05224456744015
ACBD3	106.652969970088	47.4190588322092	80.1650467231157	92.1203199826135	68.3823499342391
ACBD4	1.01819129769227	0.231701295505604	0.71265820013956	2.05143228124027	0.52524034463176
ACBD5	21.756638121142	20.8169039589051	33.6681737333455	47.102631048384	31.0931563715061
ACBD6	29.2284522894707	19.4484955912731	10.8670098923653	17.7280200095359	17.4571261341403
ACCS	20.6401008087293	6.9510674409292	18.6671521980826	26.2320641156218	29.5197460093642
ACD	0.356916254497266	0.077026445998338	0	0.14382160362882	0.0777384918158866
ACE	5.09059888778484	1.53583036553534	0.355826943597127	6.5717195519465	10.656442851043
ACER2	0.77852201908186	2.52313544375972	1.74793969774194	0.697133875299016	1.5543618316371
ACER3	20.9847567576943	9.94534103491224	8.41217729682154	49.9958270524681	10.222590982149
ACHE	6.81225230996347	0.898829173940668	0.546841036218712	1.28875072160711	3.70937309363916
ACIN1	44.0062536222707	55.6945449355376	73.7843128979061	59.687376613871	104.513380674669
ACLY	107.490158717873	66.7889784378026	52.7343919327853	75.7233060705564	69.420579246828
ACN9	0	0.456355204744277	0	0	0
ACO1	21.8713811952738	7.72435217586687	9.24318138798492	21.8825767776451	27.3226251982268
ACO2	75.9145220228772	11.9247450919066	23.13030648529	81.8916770603698	79.5114591442747
ACOT1	11.2682417403647	3.27774562476415	6.57366133899931	27.6654496438246	13.4784797777816
ACOT11	4.48179604664522	1.58202084646271	1.45602096373825	4.4126386177221	7.29752133851144
ACOT13	26.3810546232904	3.96523276276253	8.1413033755873	9.87821419608369	13.5198852957871
ACOT2	11.8201370047178	3.55177701377111	3.01872660061991	24.4858297877332	25.2010566252349
ACOT4	14.8788017373251	0.0801903930860746	2.37643775691643	12.4906350519554	3.65565852095184
ACOT7	97.7363654618321	5.55466832433844	11.0998513533889	134.556042074254	103.645677935382
ACOT8	11.4685046547025	0.977719415855429	0.186547285638156	8.80248496273905	6.24477201588807
ACOT9	83.4008648661403	14.9712911493767	18.1442592528599	74.9868073342863	70.6682138955691
ACOX1	21.0891351117096	11.7897663033884	28.5804348501029	26.0916631158705	18.609540660194
ACOX2	0.255308769998389	0.371377717016515	1.60612075659805	1.75750329689733	1.52921380888772
ACOX3	5.64204131763382	3.21101615110781	4.09505847473459	6.9238266206176	5.55784519583144
ACOXL	0	0	0	0.374982800929345	0.0675619347525773
ACP1	95.7731080269538	124.27272540799	91.7037134429325	96.7711176117271	90.567113492599
ACP2	107.172875004624	4.89977769094875	10.0141127127793	74.2874002725422	151.340213939705
ACP5	231.930664415801	19.9536764106841	47.5498190131167	353.688166738173	466.974093522509
ACP6	10.770154119206	8.72632916181714	3.51115597394477	15.891047814228	30.2111106918373
ACPP	0.852273883029356	7.73342299167957	0.551172073960965	0.442294939478689	1.0125291365479
ACR	0.64727736161046	0.231637273771965	0	0.796963446241835	0
ACRBP	4.30294923275238	0.210682017691368	2.62756833051063	1.83898474541563	5.92145080513827
ACRC	1.20861619542327	0.834541116771825	2.62943188488581	14.9852105216265	1.94901678494089
ACRV1	1.13232362877148	1.69403352647512	0	1.18293980570247	2.39776103043657
ACSBG1	3.76533535338973	0.637027515471782	0.256999077125993	0.898380638298662	15.9166576045613
ACSF2	4.06221707471976	1.60536073839486	1.92163200363286	13.9391873620603	12.7877656862564
ACSF3	7.05790982750197	1.23836543332307	4.8628798940755	5.87871760585086	4.95957939453459
ACSL1	49.2063353897796	124.029930124845	11.4179925537084	100.748445723012	47.4222730951514
ACSL3	137.59387382224	159.518950708752	33.0361838353285	113.500847129234	132.981332096907
ACSL4	50.7197203896462	35.7848897529527	35.2595098754594	26.5058844228413	65.8446913947363
ACSL5	7.52106968821109	1.45496674219192	2.57810232770295	6.08247918222797	33.9848458719881
ACSL6	0.384839884209159	0.0850402108667011	1.30425941098201	0.631781342509382	2.45640412544033
ACSM3	0.707886485492278	0.463737661575929	0.366774942296802	0.259315654959382	1.0862815977865
ACSM5	0.243870769205201	0.236493167378101	0.135367543277503	0.286618584242337	1.16192365593289
ACSS1	73.4871019436824	1.88710548021546	17.6448720525554	35.8732307121867	38.7136918601313
ACSS2	68.6502477167127	3.58969294367068	16.5597273906684	52.492184659486	49.3470542024694
ACSS3	5.59477056984006	1.77583511788117	22.6799058692765	0.294058339462796	9.58965105438099
ACTA2	26.2235443720699	29.5500668071641	24.1876041695544	25.480561553675	28.7318291046854
ACTB	5679.78764050125	597.903886461606	381.221000963948	4029.86013225502	5782.3621583137
ACTG1	6091.40710570761	986.843832137606	847.852507250082	4921.65512407943	3496.19435948225
ACTG2	4.53858970905345	9.40744578434698	2.35966609785488	12.9357872804178	7.83592394744164
ACTL6A	6.50855000088749	36.4348407444915	40.8987261108716	5.28598204139993	15.0414066039784
ACTN1	59.7928050569764	71.7960997461375	63.1269238362804	107.902538453278	273.110775663921
ACTN2	0.577963745836991	3.5632726422732	0.264434593611724	2.38716403389211	6.35713975660808
ACTN4	241.253299637987	59.1991199918907	56.9791216873843	307.432408649327	333.870863956951
ACTR10	3.92898765239982	0.715031169977077	1.66946321492328	3.53177566335777	2.00773751947803
ACTR1A	31.6316411761353	18.3071565554736	24.9220810331333	71.2610779124873	67.271235706688
ACTR1B	84.0060370424182	8.77646113183819	46.6837422356568	105.240269978056	188.701332382344
ACTR2	310.498802771524	136.996796014648	243.536513905834	164.132673261675	343.340252317896
ACTR3	19.5044378030242	36.6573036180371	7.63675972433025	21.0260970292849	21.0353579487519
ACTR3B	7.05403584976257	0.875350589093572	1.72299368508284	8.84919035194501	3.91350006444337
ACTR3C	2.49127046106195	0.328177750667319	0.496208683933189	4.4616568019137	0.226088993692669
ACTR5	10.4334884202517	9.56472225913368	4.00074235238446	16.977115213351	14.9983421882951
ACTR6	12.7006832868504	12.336108510858	13.627206597828	29.1297220859798	22.8348970507651
ACTR8	41.0659353287603	10.2361565727249	34.7992190607255	29.2212634093065	45.3875362458832
ACVR1	60.3973594460465	17.6763858516865	11.4093952348084	33.1961806793274	46.2024691373604
ACVR1B	8.251062257972	7.25154990139437	6.27940520240677	7.3815885820967	7.89597509370042
ACVR1C	0.522361687224611	1.61230962540737	5.93571098673168	0.317925882318329	1.05773796265082
ACVR2A	6.28143819069729	7.90753717633288	3.7140202759822	4.18204924815262	3.6720499840849
ACVR2B	0.729684306102211	3.83613087920139	10.5709098488929	2.23148364801111	5.46320499011452
ACVRL1	11.4930591790258	2.21952867590415	2.17758727906595	3.97217848149533	12.5162846419907
ACYP1	36.0546421596282	19.8634174814571	19.2495274924198	73.7478660714906	54.1456792119984
ACYP2	3.38773496764583	0.753438348275956	0.548843217481776	10.1570586032045	6.98340216774132
ADA	25.9393048896679	4.82993367051549	1.73492094460365	24.259897651144	27.7255539431699
ADAL	13.4114650101596	5.68901331928435	11.2519380769722	6.41350502904	9.69895546580024
ADAM10	51.3442620010146	46.3915489358229	29.0738228528408	87.3700768169576	63.6086049995842
ADAM11	0.904273803333647	8.57430567424718	1.18979176444043	34.1889940812709	0.237076949414581
ADAM12	3.67483938979267	13.0798415945334	32.87394270288	4.31343902943076	8.51779119315783
ADAM15	98.6203874837272	11.8236029187079	7.77156366603341	54.993129514192	47.128219960873
ADAM17	24.8746648449242	59.5971640155226	50.7455665806558	22.8413025781097	23.1773657115408
ADAM19	10.889628231459	2.32280531320188	2.88197779964043	1.09473000857395	32.6434273283391
ADAM22	0.932725185720376	2.6984455242867	1.87577609214302	0.323646337684669	0.719500618813668
ADAM23	5.52902161590015	8.13955667137863	286.809477500489	13.3709072827727	29.9771364185504
ADAM28	1.20116794338416	1.18386234438081	0.367189873863928	1.74563877113903	3.07726989115288
ADAM32	0.269307181134829	1.63069035796003	3.19813485378407	0	0.0879850686238629
ADAM33	1.11841068834536	0.670176429971135	0.981481067213013	0.77893662715622	1.24053787065592
ADAM8	37.6191020746452	1.34109023816333	0.333975909623377	21.5184925692553	34.407561637586
ADAM9	67.290530326403	32.2011229314103	56.5743325720273	45.6996636346198	74.8497521022874
ADAMDEC1	13.5454156390829	1.16628233672392	0	15.269988574548	47.118748177043
ADAMTS1	52.2990153629553	19.9560975815067	18.2159873479529	6.39195467881729	40.7491327972653
ADAMTS10	1.52051202542321	1.17508566349421	2.79971715153436	7.89701820307969	3.73493609984769
ADAMTS12	0.56616181438574	2.97274432265162	1.63333370488032	0.200121395701546	2.75832659892327
ADAMTS13	1.8169474131552	1.44424667728645	0.793612609142565	5.0410338467104	2.41662121616651
ADAMTS14	1.45838316490666	0.397238840077676	0.811348335512858	15.1248262273632	4.62722608772962
ADAMTS15	0.965582798848586	0.803550861751844	1.11258007428766	0.613426297907816	1.54890252228026
ADAMTS16	4.09648720450887	1.04952005359801	0.249930541132002	0.199360477847167	0.14547381168108
ADAMTS17	0.910599940090271	0.384550913439007	0.444861772830113	2.58734000924569	1.22051757086161
ADAMTS2	3.30422028314001	11.072951516357	0.897704567980711	3.6657172470943	11.0684794576059
ADAMTS3	2.18288124601976	0.325738818132673	0.982494573039637	0.0170466171766306	1.13332717757185
ADAMTS4	41.0730115718993	2.39667405229106	1.67456484699103	5.89782324591545	125.834943915394
ADAMTS5	1.15035463268326	1.19164396075766	3.87952595263556	0.133912273823077	1.81234138975134
ADAMTS6	0.813571344407315	2.31913294916117	0.352293836280084	0.0956181290911293	0.797403139416268
ADAMTS7	5.91831102306747	0.35666836968371	0.603991253312353	7.80486508833136	3.9696680090873
ADAMTS9	0.807042412236473	3.38073970379362	1.47886206155533	0.298102486012656	2.32906720828369
ADAMTSL1	0.221808441673366	0.203285953047149	0.0714073506718867	0.0248275216897768	0.583760373060306
ADAMTSL2	0.714348159735439	0.0879823375525636	0.380682948606494	0.407788905192367	0.58345985791023
ADAMTSL3	0.482257584510638	0.766506873876965	3.85858857401357	0.45883156956486	1.13791797231881
ADAMTSL4	4.74189197262653	0.143951741050798	0.915211074166393	20.5430694720149	3.60029671619717
ADAMTSL5	1.9646939783982	1.56418956608784	0.278882953123158	13.9933891963864	5.63055371186519
ADAP1	0.10580199384384	0.0411784689277069	0	0.0355279710343186	0.086416147999329
ADAP2	26.8184287279576	14.0786785055243	21.5470610058206	16.3507446171898	37.8976555908458
ADAR	341.237966221082	66.1948525905988	70.1599123495261	135.662595355662	206.464729826438
ADARB1	7.33348054957156	4.40127155191442	14.6549178355726	13.8837395362132	7.17167681814766
ADAT1	16.6855337872963	12.6851029468932	16.0080690741296	11.1778829812462	13.7872800475255
ADAT2	3.28313461750195	4.16556333516618	7.14522453224985	3.01517837161494	9.60628018040825
ADAT3	22.7786233674852	1.868033256085	0.720187643733463	8.44448369021601	10.5676120444093
ADC	0	0	0	0	0
ADCK1	7.59842114362688	1.4187138148617	8.77863893260396	20.1459579395208	22.4142060298209
ADCK2	58.4082315660647	12.4926119839344	8.2846420278465	35.5727254936148	75.5263532321645
ADCK4	35.5931716703325	4.29177630308655	6.7820286311628	37.8581422185114	26.9020036761811
ADCK5	21.9946657137354	3.33833046803911	6.78939843432565	38.7440417263099	20.0010311165084
ADCY1	0.469521362628859	14.3094198056279	1.63169968731979	0.284563880094842	3.66655850243675
ADCY2	0.0676502259208257	0.593236990905921	1.38663928163848	0.0757224314230993	7.19540767650803
ADCY3	12.6606445673844	14.1589510110628	7.4143105605273	41.3412383111072	27.0453392216727
ADCY4	4.27773423227207	1.14169859538854	0.601987533240146	1.83546321063707	8.62700058709812
ADCY5	0.354358326251944	0.417618387309227	0.221001736659521	1.44377435913376	0.218680519341297
ADCY6	16.4223906042171	4.61205077328734	7.35677068032786	36.3246933266251	16.987612243592
ADCY7	28.341749043652	8.46160903427744	11.6914978625798	14.3310268409009	46.3360336075525
ADCY9	16.2558241500344	9.16194857846991	16.7481302300659	9.14067018014511	4.34226439475701
ADCYAP1R1	0.0675065512905327	0.0380734170370465	0.173860433598874	0.0453369678914879	0.0980222002387211
ADD1	0.589096089630913	6.42546751261881	4.69342208988966	0.811047986892257	1.20289356130917
ADD2	0.0248841461783365	0.0327320325967049	0.214759991279408	0.317528633589055	0.569091143409102
ADD3	32.5799059596135	32.6512292483301	11.8860047243106	77.1178830006298	69.4652347607331
ADH5	101.101601054178	66.5755175904723	139.579091598374	143.326085938323	84.9302667337546
ADHFE1	1.55405338259889	1.79179098574335	10.038118466143	9.28886153948708	3.63868265988304
ADI1	116.073831130607	31.5965848930873	357.470297988513	111.822370581487	107.548065961639
ADIPOR1	318.669085203301	70.89101315197	97.3907957443284	264.80862249305	231.691941537799
ADIPOR2	114.433657640619	56.6792755707007	92.8126819986844	586.689866447472	79.3472070390496
ADK	5.20471562698469	6.07707509859422	7.63203329775107	24.9152688977073	9.78734272542706
ADM	47.5526198454151	8.07881597013249	21.3832542038522	994.95436513253	154.446582844392
ADNP	79.146540508846	69.0178400302305	80.525070969324	62.8811977242466	77.6504104346016
ADNP2	19.7834224207674	22.2301861137397	19.8065658770987	13.2864199092905	16.7503594083319
ADO	37.5514992840341	49.5065273374522	28.3815043562219	81.4614314514305	55.6827147424272
ADORA2B	13.520676207461	2.40219401275553	2.3381059969795	2.27009990649171	17.035811665442
ADORA3	7.70234852630362	1.43529467211262	0.553952534840565	29.3990193821361	10.9744145395784
ADPGK	102.781977773264	35.98977168163	21.2635189268251	109.248594004507	105.57426450154
ADPRH	60.0257439356233	2.04037561021798	6.48719714498529	23.9661844594693	62.7191073635936
ADPRHL1	0.949991553141305	0.436244369012469	0.351992331617211	19.5503956105757	2.29083173183705
ADPRHL2	178.05372031042	29.4367082459763	30.5719840593917	122.221412424536	144.73922274778
ADRA1B	0.197253185331202	0.0967078415428204	0.155792717273484	10.2888122215397	0.286419478711724
ADRA1D	0.38918319624567	0	0	0.186694960232814	0.0605474460245174
ADRA2A	3.67581361781882	1.04057571614723	2.66779992584372	0.668593495169325	3.29419367410417
ADRA2C	2.19586394369722	1.65765582505639	1.75855996473006	27.3587502602161	1.07198959566838
ADRB2	2.61382194482932	1.47604490063721	12.6337054446517	12.0441734717164	6.64190368254852
ADRBK1	126.58724591813	18.2445799146038	15.3326547713382	111.781885966387	188.394086002707
ADRBK2	13.8757053402749	7.33750275244357	46.7132917078326	13.6325005541037	5.5887774352062
ADRM1	356.699421884131	13.4262670940301	26.6780274457379	277.399441145753	317.443513952155
ADSL	55.6782841716166	31.5806163032834	13.0262915677895	55.4646551292093	55.4287863519895
ADSS	91.4949902025996	19.3370425858966	10.8208780954887	41.8797875373057	81.5505426964955
ADSSL1	1.55992193982763	0.759743619073661	4.22979695244985	24.1908120632679	4.13117655384683
AEBP1	1120.11068993932	186.243798779376	22.7392706529947	294.85901060737	384.106304484701
AEBP2	27.3408651711892	19.4437852602632	23.5455302281093	21.3937273116414	19.2482163159276
AEN	90.9023602389904	23.4961273369622	20.5933040138124	40.4867648170932	37.1491571956004
AES	6.08239447951056	0.224844501681669	0.080764553274883	4.3912645038953	0.703790354148644
AFAP1	28.4555196046971	5.4073543640177	5.68536617956374	2.00827011203082	25.0981136430443
AFAP1L1	24.1205540094341	1.95116147038964	6.94086740873246	17.8473851409629	13.8212460717597
AFAP1L2	31.9964783882036	3.32932808839198	2.76795673113669	1.81258145542194	192.615008029732
AFF1	12.102406026109	13.9294783490085	19.5083188159668	21.2041023643469	20.9717612152778
AFF2	0.255951217834318	0.526936218220867	2.05039875783278	0.0286492000230727	0.0696846298051962
AFF3	1.63875561230846	6.00447189855831	2.39133423954932	115.197839405328	2.79465017652801
AFF4	27.2999559022118	40.8307337706868	75.9463978168676	49.7323950348547	33.0955455316157
AFG3L2	31.2670145229273	26.2961029778596	99.0007801038687	42.8929877103964	21.6822919203805
AFMID	13.431189557905	13.6034133586184	15.9488430314048	16.9059728772827	5.74959374976553
AFTPH	36.3568213183793	28.2856325686613	99.3764377713885	35.046723047291	41.3720566837713
AGA	44.1279016067134	47.4378762429922	19.3132785123646	36.8562560110654	75.9110664639815
AGAP1	9.44514637647736	3.91419713559791	14.3214677050377	7.57696232704011	6.27803524522088
AGAP11	0.936750207572237	0.501857799527028	0.971841158086801	1.06949625719223	1.47921597531069
AGAP2	41.4063759175268	1.7601712509905	0.727004534111399	26.5034708608174	29.06566863241
AGAP3	48.3727768797285	6.12136885941278	32.0442447736012	48.7922351573329	49.8085865822944
AGAP4	0.866856212194598	0.55292630349379	0.270834725746471	1.81501644254113	2.63773730996462
AGAP5	1.88922196238331	0.664133926140536	0.608192245764933	2.619436142126	2.09060331092543
AGAP6	3.41489255525902	2.16946743309485	2.24622826265579	10.3203899513331	16.909464217296
AGAP7	0	0	0	0	0
AGBL2	1.31414746727853	1.24243074892193	0.310122167639667	1.43418117402324	0.603764648646475
AGBL3	0.29249035706576	1.02374987430157	0.158763613520024	0.168372559065176	0.295778537734417
AGBL5	42.5315883854543	38.4122112285168	54.5767833573107	92.2585899008155	21.3684340029713
AGER	0.434024908997261	0	0.0297551777088744	0.5658303297328	1.08435160993857
AGFG1	33.4735410025024	13.4185572474398	28.8507912845557	51.8590816538763	42.4062495795092
AGFG2	14.6704347068305	1.83134406919833	1.11869910652713	19.9323482693181	18.2373728122357
AGGF1	23.7164457876677	17.3375377812836	27.4985744803438	27.2513208481079	20.9159692833133
AGK	47.9148845972835	9.95149505145991	9.41311991188638	24.5240366830623	71.2953691327607
AGL	12.653267216748	17.2892960915462	27.6503585223433	10.9482286099198	9.20935971281964
AGMAT	8.16519607536131	1.36520375568867	0.416765875095431	0.661825070036323	11.3962514003578
AGPAT1	32.3032215023298	0.0191499068925236	0.249462600993594	35.0576227366933	24.5923980119841
AGPAT2	119.316598591589	25.4056924390504	16.2235926321026	426.560068475963	62.8386642426112
AGPAT3	105.178497260179	15.4983492472649	54.6914413079465	89.5380004746775	27.5619474138307
AGPAT4	0.733397745866314	1.13026976461838	1.91754588728295	0.593580152975505	6.60456883657143
AGPAT5	23.2418285488709	33.6779406478566	11.9575561270181	18.4028333321176	31.0542559468067
AGPAT6	0	34.2862454547407	15.1810123051043	0	0
AGPAT9	0	15.5801553679694	0.149568225610429	0	0
AGPS	28.9141085573009	53.8136143157796	21.9522525300798	18.5889001612035	26.2858168880627
AGRN	140.071419093123	5.91676867764592	117.818421746407	82.9857490527987	112.493716739627
AGRP	0.193143743970135	1.22126563985312	0.615522751163652	5.70742051345064	0.210339304678922
AGT	1.08985054602174	0.247267453112005	2.79478737918509	3.73672922880211	1.12441243150867
AGTPBP1	3.24938434543404	14.0192622101507	6.73043228749115	5.06285650405547	4.77721338644264
