148-6-5-14_S9	422-092815	208-3-11-15_S13	39-3-31-14_S15	42-10-17-14_S3	62-10-2-13_S6	MGH42_101714.bam	MGH208_031115-2.bam	MGH39_033114.bam	MGH208_031115-1.bam	MGH42_101714_1.bam
FPGS	4.05364206304301	64.8526359659094	1.97769127266648	1.1675365333127	2.19149683565279	3.0250537064254	46.1540749991565	37.4793818548122	34.9919801536723	50.1528107935278	23.3940923565895
FPGT	17.635797037853	22.3474586336804	27.6651028922758	50.2110396315308	7.08078793592047	29.1584526967929	10.6805659049276	16.0310694961137	32.3802999455016	13.8296517257894	12.1058383681867
FPR1	10.4943854019124	88.9574539913454	8.40686176655164	3.84040175803955	0.989280411388186	2.36335463741197	3.68337244978193	14.5279951681783	9.48472048461214	12.8851173072491	5.94845000291645
FPR2	0.4062096685095	13.4190039820424	4.27367115139624	0.975107860116351	0.475294720441764	0.689010792171255	0.911766213408895	0.332765037137315	0.504761904509219	0.781108569082573	0.316613651599961
FPR3	69.7052638359553	142.434731916885	60.3065337615988	20.2376650863266	9.37845807397263	36.1065798963355	16.3901262119483	58.9824597220463	18.9011441520533	54.7991796894766	18.7094020178328
FRA10AC1	10.2521219233102	2.86821260784526	6.85233191920072	3.486225162606	3.50677160424148	8.77678274208858	4.0345476544264	7.82189081546904	4.15822629198095	8.66548874213986	5.39103334219531
FRAS1	0.724780804830492	2.60627254634855	1.22004966668778	2.8930657650516	0.484597721984283	0.847841067447028	0.528917357172077	0.259333403894545	1.64596603346265	0.680828153623254	0.465556656266567
FRAT1	0.67204883077558	3.91531209496021	0.606187496868382	1.05437368842605	2.46325743085664	2.28353546821038	7.2818755772213	3.46410662246168	3.69768548259911	4.3166655368449	5.1554414635207
FRAT2	5.94355669838009	20.7775739660203	8.90466644439281	8.17392513365716	16.5085933523838	23.7525254662972	39.121749623136	37.3259495079069	20.0037074113045	37.2308648257961	26.871729351503
FREM1	27.795333103631	1.32957564048654	4.6556564529306	0.719181059762382	0.729664395397657	0.214926247871216	0.5839082910377	4.43105847101955	0.113139892494303	7.02920342041304	0.556040590369724
FREM2	0.378242849601502	0.100808003772377	1.70346751364531	0.123394129038197	48.0700197978081	1.97534678137419	8.89477423541202	1.80783970966698	0.0876885815051192	1.53789094199572	13.0182381994945
FRG1	18.251926126836	8.46013661800744	32.8310576580305	69.4316769298236	35.1015915710457	19.0141443087058	11.6471819249558	12.6139142285582	25.0209804328846	8.47778759449057	11.4120903186637
FRG1B	0	0	0	0	0	0	0	0	0	0	0
FRK	9.06199220528879	1.03839268721781	41.8475725106757	5.97150698841914	9.96326962234104	2.66319432199761	2.23758616701379	6.82806989631774	1.44520559288954	4.23989030344831	3.49647545382022
FRMD3	10.3063956134141	1.47230169100808	7.72471301169615	2.61418978590078	1.44760999138252	4.68580836039073	2.2031926106832	3.02071201136682	1.68624502652992	4.86653035916767	1.31488924948917
FRMD4A	11.0856666281625	12.4679957448884	6.7951105569453	5.42171447002844	8.18038709861044	3.29389012898151	16.0506082148049	8.7026982597648	3.93003228331455	13.7226824905647	21.0245966803954
FRMD4B	18.8957520577333	11.3280982815203	12.5545277644409	26.4684735557244	42.4033015688958	14.2082696430466	48.097829973732	13.3575488607673	24.990735961376	13.8400915263339	80.957022821162
FRMD5	10.9102676388082	17.8410825836475	9.49876998203543	5.99966369041639	70.6460756428608	0.138069921054416	47.688474742068	9.96194394539592	2.80547885968272	12.8404970706009	36.730102846051
FRMD6	58.7803608473628	81.3220849823978	35.7365575245194	9.80341545930125	510.569297175656	34.3656309062538	216.331220405728	73.9771899429791	6.16283363140698	59.2315473386665	248.176344000072
FRMD8	3.77047898473924	74.8375019698254	13.5417204061579	17.5518554528649	22.2593523461492	9.18792565562115	89.1426839896816	104.161928529495	60.4333972255126	140.190681999647	38.0897186759852
FRMPD3	0.0724208732231777	0.121585569974642	0.140893687393174	0	0.0464231996327653	0.234854093910611	0.0181943979939616	0.0619767305050827	0	0.309144346586471	0.0173683569321799
FRRS1	2.29221784556407	2.75202959868393	3.47988118750005	5.22028664390379	2.47339026363256	1.75989939023685	2.17441621740081	3.49300393188015	1.86722104332712	2.61782474520763	0.597602641646835
FRS2	10.1101345777308	14.2680624235801	17.2676491253691	26.0849242625761	17.0183653639195	20.9944044070001	20.0835892900332	12.9372881561192	26.84319785476	13.0623221625305	20.2882901529193
FRS3	1.95924649807675	8.34635435974147	0.979682163150692	0.762538760473092	0.544770969559499	1.39655708594112	10.2963979278912	9.80598892030784	13.1626884219386	14.2491568909379	6.28441380650859
FRY	3.71237621601808	1.87172738636043	10.087338964306	2.91913127048088	5.83604034138911	20.1326933362863	6.43796061584073	4.91426365345598	1.59222103588258	8.58361230842794	4.46177742322942
FRYL	16.2704621841674	10.8383670363122	14.8053166839995	46.2462974285496	16.3132688814853	35.3076388570881	11.2362542364137	15.5334643942883	19.1516562391483	17.3602264336794	19.2729334496299
FRZB	0.868306168112995	1.55127928802843	5.26773613599618	1.4706585164101	0.476334595617162	10.3528638385208	1.96916795021557	7.85291887135442	4.37389023187015	17.8573305939379	1.49682342577579
FSCN1	10.7676389383037	438.96601328603	8.28343627157792	7.971953885305	36.5552117584728	17.6926241320336	414.051233771503	50.2097811003689	80.7069413580778	86.2555381455896	149.24524644866
FSCN2	0.472979048729645	0.679264546624219	0.281411052410637	0	0.163912757026501	0.735340282767787	0.991058336064905	1.88271613503419	0.0738579060332966	2.13348009280997	0.305190432894366
FSD1	1.14004471396486	0.95699609915525	2.88332113813643	0.0630431543076028	0.0608992511311545	0.205392110803546	0.286415039388816	20.4883075553576	0.277483358796062	19.8239545513154	0.0787164769911156
FSD1L	8.76650999121314	4.04957398884198	13.5236872600117	7.14337725953307	10.2791205422695	3.35518271910709	7.10354185784471	13.8188055888051	6.44170322634818	11.625596282311	12.545418284683
FSD2	0.551660227014816	0.0679705492755753	1.49963498363614	0.155725372919093	0.302629257746997	0.467731645830143	0.0203425986430119	0.190559276778267	0.0394164538995477	0.182988432538628	0.0928938849046221
FSIP1	2.07753776909106	0.15752325171936	0.169533524504482	0.225560623119758	0.409120833430298	0.677486523285386	0.0942888448253445	0.28103430717526	0.456742519788209	0.0942399424055377	0.312480973847844
FSIP2	1.20742231073693	0.0281509503950399	2.41207636632481	0.669323033754819	1.31167985279816	0.672849275836721	0.113739805460188	0.376676907420463	0.165289347140702	0.2842020372516	0.188558749185417
FST	13.2775302288364	2.53804098540223	5.82635029396484	0.352731594989965	1.15909516446288	0.498486047093071	2.40539626711045	7.70850313967446	1.77845204057267	10.9452033869169	1.29857295032351
FSTL1	166.080893772208	404.905521713736	236.245929308867	312.057960183309	307.551892876246	43.7877972450305	579.039952502318	178.033831395196	485.964078351028	438.366844012379	475.719713582588
FSTL3	2.78449120067594	36.3761215988523	6.177354012445	6.03845859263763	1.96461344609173	3.18010807833999	15.1921776954032	39.7592057388846	40.1038448962687	76.3447474597803	8.57204439105429
FTH1	131.151144338341	4179.46896148957	326.337251834572	498.29927246372	222.30146985528	266.035281341219	2636.33196906627	1791.31449735316	2221.65599664784	1589.91782637994	2789.55872514519
FTL	2453.15002599315	11298.5037514941	1671.24444047524	1070.03067499026	1230.01996794895	1859.86432646546	6776.6551181783	11948.6220773688	11067.2144638475	11571.3267202179	5772.91989941639
FTO	10.286808637935	11.4156440053848	12.9727045067383	9.33367865606576	17.9274882095112	29.2803028088594	14.0583768810446	6.30243260195489	11.5799786259719	7.92307909180247	6.2977571548407
FTSJ1	8.64405957515043	12.6798736882646	5.63194815687661	7.03206411200583	2.98705525474082	10.5606390886616	10.1197389765058	24.4686150272237	19.5499639151771	23.7810935621391	6.93915157397422
FTSJ2	53.582832888936	98.1189485577161	52.9566813826711	34.3142471094321	49.5412346463334	40.295660786084	88.9270485294394	122.892437930571	121.548609813276	110.540984812281	60.1530744996467
FTSJ3	26.8004841583993	71.805448931449	34.0616868834505	22.8166965869562	28.6443457494707	45.2098280622389	69.6792587934335	76.6993201485009	61.3071577905384	95.2619719485252	77.5347780909217
FUBP1	68.4676274595942	45.1202920898158	37.0455971471359	76.3667800045727	62.265673946654	57.6532612684483	43.0886154845233	31.2512386915256	48.9853701103737	26.9936893852394	66.4602378727924
FUBP3	26.1555028999347	44.5563643520425	31.1501646574723	38.9973210828194	35.4130055629615	42.767698220106	68.0172591808016	31.5326130528521	32.7855849512016	33.6976040909473	98.9052394833264
FUCA1	178.031173615761	43.488154501142	78.292418629303	57.4186991188847	41.1794211434864	37.5947403405757	53.3985460259111	66.9296191518464	47.3007926934078	66.5882802459457	51.4434858537613
FUCA2	34.2540828229651	99.5669229189606	75.5134441373515	35.39544275914	81.9263428372164	32.6557103584091	129.951155513224	166.819042045293	108.122395342388	115.869023511842	93.3242785231161
FUK	1.41195990255877	14.8296660849764	0.62568199386131	0.994135148616724	1.65450124311433	2.24472450587653	13.2132707690567	8.30939100620675	7.87767561476484	12.9016542876673	3.89358290226563
FUNDC1	63.1093924052475	36.3577071202471	34.0898935728929	72.6157206052224	24.4890078776437	27.6253264242512	32.4173073092073	55.0195128424269	69.8407902385937	33.3068017723061	38.1137717406522
FUNDC2	4.20219310558844	4.54645671222122	2.81312977895754	9.06321510535256	7.15297065913922	2.19671557799937	9.86872971689991	3.39984846660924	8.12683242307564	2.69007582312877	8.30732782494107
FURIN	14.2843018911591	35.4372500584994	12.3341048713459	9.6572022727676	6.75323529297712	7.95627253038175	14.7525777211347	65.1090753285879	32.4134105018272	72.3788647768597	4.82780410421497
FUS	2.03248520231438	3.32264422817342	2.56645742445546	4.52484681432846	4.41466931371649	1.13559618372692	6.66693207677453	5.41240107556559	6.5344250250183	6.45605098233496	4.97301109595385
FUT1	1.72389340649065	1.11687074160236	0.620056113748439	0.715179526391801	0.139119666025292	0.29660544647397	0.940115246935053	0.80059353052448	0.667918767172641	1.91057624412168	0.279302905597692
FUT10	3.90080674346557	4.0090377126774	4.25402172137724	7.87124748523907	5.10473015843358	3.55435076682892	4.49942544985809	4.47028106852539	5.48521791606574	4.04738266158918	4.11618323916357
FUT11	13.5301418812717	15.0375694387904	29.988186338525	11.1657681853067	6.81644638923022	60.4019636081409	10.0192710567849	21.0186405490907	16.1583142120946	18.684797755153	4.5046037839828
FUT2	0.229896613894465	0.191337498057483	0.329901342436887	0.193223316559581	0.468132767682957	0.0867954575469406	0.300638811096612	1.09723395831314	0.457699896885476	1.20193154535279	0.173996269354489
FUT8	20.5848862348086	7.13449187693585	14.2867220594218	17.6974320563991	22.8798150115963	14.3357628085587	18.3168420399554	13.9553591881553	11.8636597712808	12.9334172454809	17.1967937336806
FUZ	5.43662456057439	32.5220627659963	4.40206884096272	6.80008193516447	5.27508604566288	5.20453036416812	28.1383203417777	43.597241660822	40.7075672320351	51.6991415249512	14.6871534126903
FXN	0.996534459805136	3.22120268763919	1.15584692426235	1.37434153432658	5.97763450343848	3.19422337657758	4.39182524875156	3.8312585844134	1.88528740490327	3.06911447820715	2.355148532687
FXR1	30.897638524509	19.4577771902289	18.0325417586487	37.5906963198243	28.9721418828513	55.1147753738594	18.7980924810022	22.6148764363455	36.1925085300531	19.340064129744	29.3087712056244
FXR2	14.2874289476031	55.9957404622231	23.3910939870262	16.5953360014808	13.2197842469457	22.5144139013083	49.0347505350446	37.9064868480686	38.4426221194911	38.7731953451545	16.0357931262941
FXYD1	0	0	0	0	0	0	0	0	0	0.124173431574461	0
FXYD3	19.5785164666687	217.548646632882	46.6280781885598	47.7712107204896	310.731357359788	0.202360843458001	1990.33317493774	335.348500858497	221.659432476284	307.142132496473	2039.4576958059
FXYD5	29.2544892548218	13.3444768561184	8.99574730631643	8.13288405934478	0.916464465015686	0.76463839162802	2.27016465879204	20.7287513703505	21.7493348556346	18.0258431502259	6.21141690767127
FXYD6	0	0	0	0	0	0	0	0.0467122804053959	0	0.0548245134463845	0
FXYD7	0.838853807225956	1.03153265207972	0.326353041508713	0	0	0	0	1.26194622335801	2.51240148228423	1.48110062473237	0.272723825610498
FYB	54.2106099431742	24.5277346673255	30.3395226390673	7.28586943037318	8.46885990060859	14.9286154527376	5.94254825818526	32.8367808855335	5.78328429810571	34.8305347400721	4.39204003500174
FYCO1	21.9621645383619	24.745569236826	8.32913537573044	47.657286873529	6.89480080719046	15.8753810974973	14.7131633899717	24.5277122138777	77.8924979805989	26.183021252307	11.2657099422674
FYN	19.5338348296971	28.9656064955006	50.582773417424	61.8568451009905	89.9482012296961	16.6930507789928	109.879391453502	75.2424897842616	63.4539990138961	82.0846363707021	92.8610110825985
FYTTD1	62.398136995749	77.7202287248493	45.7107853664145	115.093161720935	31.1631220842791	43.5408841362152	40.753261059763	53.1670810244843	87.2172581287322	44.0374363422316	47.2961537387911
FZD1	16.6035262150696	34.9102323277227	8.23069645570443	6.8654166521076	23.4849569916463	7.77390766248066	51.6692467747804	34.9558161253477	41.6655516859199	41.5158785578243	38.6961509097257
FZD2	0.777140428053534	1.16492980656333	0.323981714675821	0.122785619908001	0.0593050298973546	0.0500038384940567	1.2899923436347	0.890712697573046	0.743103340440763	2.26502741154671	0.577345197241432
FZD3	4.73195052209672	1.63442030417526	2.58374921135921	10.635434937776	4.05817449551981	4.06018710157274	1.90192458740214	2.7213602732036	4.75151279556404	1.67900122107438	1.3572719305133
FZD4	7.81179841469471	8.46364451673133	34.2358993254623	7.30816277127218	18.9884299054112	7.81075133845953	24.5981569590834	14.3535292249251	5.37333242925529	46.0211316904381	17.8067099713775
FZD5	5.82323033912162	6.1674215558566	6.20387165855408	3.61859572148717	4.33082087492869	4.2117280177095	2.45433173792442	3.99016498422383	4.02849545800102	3.40589983747092	1.06781390873803
FZD6	19.057374600056	69.8575584382092	120.668109839039	69.5201814116664	91.295746802899	59.0152155959638	41.2965282496592	77.5302006913644	61.8792818771681	55.9004149612143	22.5574584498256
FZD7	16.4406199835212	6.85449698226723	10.1729461975793	3.30647482938737	10.0424255380693	4.9938683600417	20.6758644867206	14.6924431452041	9.61358817448819	25.5376910386138	9.54073548298724
FZD8	2.06259737079428	2.74607132939277	3.17136791930866	0.110379918743778	1.31505693845185	7.67175301852965	9.86231139709087	3.77227680683274	0.89069807357506	7.5182006139341	4.00570819463922
FZD9	1.77190492996334	6.52088891293793	2.8560778178182	0.623492310116724	0.124098501929823	4.43939287351022	2.38740320924609	20.5729415921161	7.9301262078465	19.9983351959169	0.875090584216568
FZR1	3.0047491648882	29.4385468544431	3.01291151799493	9.00370375323502	5.98548534600679	3.7731688857906	40.3429517960447	32.6098455190266	64.3020775745538	49.6890328542446	13.4670452686005
G0S2	13.0916509402627	84.2354908417067	261.344492110115	2.69172587099078	2.52718779899472	2.98885001915079	4.2784174018547	5.64148809074245	13.5046693739452	64.2809182278601	1.09242693083754
G2E3	0.78145598433191	1.42800861967811	1.03918049268961	2.33179917221826	4.97250316634852	1.32058207611468	4.80753478373684	4.29672844295065	2.65161233231227	3.63946203593936	8.79267163339971
G3BP1	104.457379842814	79.7681627362264	273.087436462834	278.06671684347	68.3296082256045	239.539551062615	102.963037684606	134.929677128173	120.19210691961	87.5737160615981	90.6056657789428
G3BP2	94.2900162359778	89.0201377992694	147.902641929374	286.966430360835	95.6731137454551	74.0050076143034	109.108503945612	205.513154499775	205.701259235116	138.626304849495	127.024120271284
G6PC3	4.80506163299086	126.889586947652	6.67761742485856	23.4251256680105	40.9344079386434	16.3659925740752	261.657496968919	57.9259407896842	201.853377424204	60.8424729173123	196.302648125378
G6PD	17.5972358527586	92.3204184701093	8.61928187433221	12.8496053713409	5.40005292635804	5.35833345386465	51.5564058743247	102.42996442337	118.519627028356	110.744043034803	25.5455569059389
GAA	26.6177839714036	130.080861077271	10.2664795397865	8.7653759656566	4.71600109560767	26.5390605431445	72.6101747484555	162.251160985278	118.35378154562	196.215879029227	39.5825765624833
GAB1	4.0376092319056	4.88767544392446	24.1413591971675	32.1677946110708	19.0724789653923	54.8597334156018	20.6306694607355	11.5264512742788	12.9990847050189	12.4694517910218	29.4721992911641
GAB2	28.1686319128654	38.5142291161552	21.9588874142024	30.4970341793605	59.5794315534684	33.295242013968	78.0933735418238	24.0741947669319	29.928625725373	33.0920306803373	59.8222676919782
GAB3	7.17222247991424	3.17859418647994	6.32671855423666	1.35489804320751	1.38021243950188	1.84594002104531	3.52543217600646	4.19358515989014	1.76196103353172	9.89964857170776	2.91757198950008
GABARAP	99.7974339159644	1947.36436997335	259.181435693835	332.557452561462	444.085866588137	189.993908589412	1920.38889135624	1844.01293976099	1444.06887303618	1541.12379616235	2956.97740626781
GABARAPL1	81.8214686940268	130.734055565786	41.1293673991996	105.974287334265	27.7704576780877	39.2284015490538	81.8602043362743	56.0115944124289	142.339619688995	84.7347285459947	112.020365359164
GABARAPL2	18.3949554555032	145.827750516903	9.8579551157342	6.45505831388196	18.6662713125549	30.2342193334302	95.8493908157441	51.071659862235	73.2365745633565	38.7697596061749	48.0035981890027
GABBR1	0.037840485572502	1.58254126696081	0.0214515084744468	0.0539196446805228	0	0	3.56333794246423	15.9319439742079	6.46349736331579	26.8276710991387	3.4639505766685
GABPA	30.6732819478635	50.3282447697736	28.4012182571616	76.1942769897648	27.3490678440685	60.9174070441134	23.5937178806927	35.2691301890432	32.8644517897409	32.2600734225381	30.3399199539165
GABPB1	19.1673744216114	18.6663930641583	16.4837957415745	37.0214265106308	25.1583575582714	10.9775963732941	23.5124526990018	15.9352509893643	19.7446275754199	14.6368389472254	40.482655313794
GABPB2	8.84412964360064	0.604829338915652	3.50802829758377	2.75681872567952	5.40018180501325	10.8690189950675	1.15398108377604	1.32956197092708	1.38105249676022	1.96753498511052	0.591820284045896
GABRD	0.0783615404810083	1.38056831263865	0.0829860471736074	0	0	0.357554462230735	0.482048062673524	4.33965297052653	2.8688106303657	4.88680880247949	0.0757045745622931
GABRE	1.685668396672	0.938528284524288	1.11156321140182	0.206050051102622	0.062349317790519	0.099697338462067	1.55892779268731	7.28368731899183	1.46949428226703	21.8557810117746	3.14402627405063
GABRR2	1.58719970367227	0.283893579653711	0.673630153621332	0.544110605041018	0.111498885030965	0.0920401001094766	0.892134883455114	3.25600239686988	1.48168147567658	6.24170527630936	0.895462801076997
GAD1	1.71718537190666	0.362085586743036	1.27786478411291	1.35631385711487	0.107663804308567	0	0.361223198578246	5.41401284542367	2.13474789049371	6.06540231430269	0.577330329711679
GADD45A	123.982774540469	89.493656165584	99.352335542653	80.6058188157189	24.0777975211017	27.1032823696657	39.3582689784407	186.188129353188	215.267138792594	167.835106965642	29.1896310594734
GADD45B	19.1607370456089	82.3960455784647	14.9307062029637	15.4808031043123	8.26618161480213	27.5474123869019	28.1046055510497	41.6987892167662	30.69018265669	68.8253981116005	15.0433869842812
GADD45GIP1	21.4338773762024	226.670468217563	34.9604861830274	55.6106808238427	58.1936965393489	33.6001100300229	145.891958691032	268.495348848117	257.216191903605	152.254482113522	199.02742087674
GAK	8.92422748771546	47.8844103393888	9.02660333440425	15.0252048375666	5.91459727629607	14.1560758170048	36.6596185852824	73.2254459707192	70.0713894016959	104.466566442658	15.7498158711401
GAL3ST4	24.5860464149157	82.9133294869531	2.19434482401189	6.00157040067176	5.5662256028422	0.898012738246213	45.8078298550803	27.0168846680529	37.0250495846397	34.1679987724165	30.7836259323583
GALC	47.2177693645977	15.7410304837152	12.2582269530664	30.3790772470714	12.1988442686709	17.9346312215767	27.5660784444269	17.1318851417205	31.5789856893721	19.5980339118208	30.1610264957127
GALE	9.31999480145922	77.2987896765565	5.88936566686181	1.48746781639274	8.8633919492268	23.8239563501135	41.9266611774483	94.6256481361487	29.8609764173132	87.0113963154924	18.6258068851423
GALK1	5.24916212260288	124.280169092999	5.27670570961069	4.0527457087931	9.61942538793973	13.8580828537277	61.0949012434784	68.0173113314473	32.98788651867	50.7563663507401	44.3977139467873
GALK2	15.6289924246762	7.63544340773733	11.9730042515523	17.345342957995	25.6985369799853	11.0717247975483	16.9960066537052	6.81112637229046	6.6071540245234	6.49510273295002	10.5629523800582
GALM	15.5842738851149	57.0104483406402	25.4314803258984	27.454913922923	0.909820137381103	24.6247818627239	4.38594596461668	51.5616529498431	86.1234795897031	62.3336663226345	0.951396008305027
GALNS	19.6647165642189	84.4326617308975	5.23194587832246	1.53092626273215	5.98022417021362	7.04066108662437	20.226781904503	18.4655196933128	8.08810875649355	30.128434258531	15.5058190878109
GALNT1	80.2894530789498	67.1339352384799	55.52975212966	119.272161363757	39.9142042532663	94.0533654902266	44.4981370236731	66.565327255416	98.3562798750469	62.7008403503509	22.3353843628355
GALNT10	9.02038875085444	11.4103381053126	6.71092420775502	26.3091339397739	18.0841615499927	4.69111483839761	29.172142159167	18.9884363009011	52.8055435585207	31.4101554308921	17.5752873526186
GALNT11	34.6949361722524	31.7321585452312	19.2076169400598	37.5034320020499	19.4530291565257	36.2774523207452	31.098566967141	35.0779755442816	28.0702890152653	36.3915499131463	34.9467507592179
GALNT12	8.88879646839107	5.67399326548331	5.67140855288684	2.5284683560427	2.85814261268422	12.8477329062537	3.05665886298555	10.4534085451906	2.67930653001445	11.5413889392283	4.7790573803285
GALNT14	4.10174080814582	0.179690363863191	5.36659347329829	0	0	22.0254931177123	0.242004227708902	23.4940984578504	0.312609962059768	19.3502970778178	0.202422477097314
GALNT2	61.110466734125	104.029539358392	22.0832777214635	50.8535224170812	13.0768961140966	19.4175102719213	32.9545034705273	50.9085497814162	88.6556719608775	60.2785262230776	14.2073966179349
GALNT3	0.423060340624241	9.09555017363692	10.4000349021491	31.1309985487551	40.7194372711058	31.0738387862288	48.3895500424395	35.3261691816997	18.2641273623668	25.6644284885367	83.9535569472023
GALNT5	9.31298648159184	13.7425371067805	8.8151686557409	1.41198520907015	0.667715386002057	3.91954275410494	0.254408774242215	1.76932614593784	1.27345514710132	3.05132191742858	0.260706800764126
GALNT6	3.72313762267297	4.38588018081521	3.37254704410835	1.62878958459865	0.65231529193236	1.21690368940322	1.05794081186425	3.35347172428429	1.59436598919891	4.72889252036612	0.737421689513825
GALNT7	14.9587458550121	6.66285545302116	8.25736531815183	1.50804401837321	4.10691303964453	3.90371980736392	5.36555703564461	21.7433714124847	0.657248150146727	13.067909587098	6.37130909809718
GALT	0	0	0	0.139936664531319	0	0	0.0940557862399711	0.240291137339621	0	0.0940070046947895	0.152418765894991
GAMT	0.615321365185134	43.3988582271427	1.0558053557657	4.41695370462593	2.97356343730379	3.1307308555318	32.9256310731812	6.35419943079676	38.0376754557723	9.94359196657807	27.2208648474914
GAN	9.23913809882926	1.1723464837072	7.52258251116546	12.1809618059227	5.35956563312181	5.7273752369529	0.760210280177998	1.74296798632296	1.75627776818671	1.16894769394355	0.645735775896649
GANAB	65.2644610760545	373.625056717575	74.9197416206448	94.3819087614649	181.44884077911	123.91103427285	464.460038045399	244.82111870164	660.726870501688	281.311007691661	410.542562453588
GANC	3.28653716628926	8.59054190687328	4.56546819888093	8.24096764414135	16.5597917119129	15.0682515864048	13.2083929415757	10.4793280796989	14.3176260927862	12.39728803204	15.4697713004556
GAPDH	122.771634774864	6286.77217279858	161.508134740756	429.295527964193	503.362883524478	478.164297067255	3203.04748627303	2162.74663854861	4722.65218257608	1914.15154137657	2204.02153906173
GAPDHS	0	1.1843065498528	0.42018929902537	3.35923895229408	0.262772324469411	27.3631191894549	0.886114393318692	0.150921379673056	14.3366402044632	0.177130962937887	0.856153153223399
GAPVD1	33.1911037153248	22.7793344058958	22.7109425150639	22.499305803028	31.943652036441	45.0411498964916	26.3730537209798	25.9361734961926	15.9668936056397	28.0659641742133	14.0360609675042
GAR1	2.37612937895153	36.9089508100418	11.8606705550302	21.7865048425952	10.7267277323501	5.90351868885181	67.9505067937751	109.23325780488	93.8858628146285	76.4830364601301	77.1584517960256
GARNL3	0.839397993947028	1.95129289888659	0.961254557098076	0.437894400475953	28.8214120768977	1.80309369816302	41.2039954959964	3.26023268825031	0.0942970244873343	4.79923506939773	43.9262634580552
GARS	108.051261440171	118.221827433973	105.101897860511	44.2314106941997	43.396453862117	97.8399780039636	93.2666153480488	185.092631794973	96.5157546085717	196.687124191485	154.57131185424
GART	35.1235210910454	43.8336471708582	29.9252549878741	56.2529450112588	15.8997625796322	33.0015217270617	28.8812558538756	78.5256317383532	65.732689908239	63.9844206713912	15.5146853838354
GAS1	14.9477610059613	38.1715941423395	17.0986754610255	3.15338375552719	40.3873310747305	20.7017753642295	96.0386378099082	36.0818929451646	5.9292573486115	35.9958104508956	67.1198877349577
GAS2	0.901389688405463	5.47445353933726	1.02349352831843	1.09782501831848	6.02278946529407	0.710557659473357	5.75191569090613	5.25451715165589	1.57044468670799	5.01725017282721	8.70114151075163
GAS2L1	8.89466552309497	64.1709990810396	3.424331227766	1.26528221620901	0.917769489568222	3.66166903868076	12.534263119961	42.6084021377119	17.4405061511305	44.4916002296941	3.22658166766374
GAS2L3	26.0366685031945	8.55194383453164	19.1619826266572	87.8124283397184	82.3737318395814	17.4994139884736	47.7814592970672	24.058778376955	102.467783607679	19.9994121860036	34.0409160498785
GAS6	11.3188660007391	20.9413264050443	9.91008057334882	5.41628932004832	3.42472228340594	14.4753017487468	33.1129481420458	68.6731339516553	30.6635434020167	156.082594806662	7.89658686893172
GAS7	110.299937186036	272.029800414229	52.4799164377273	39.3937441907628	212.607408500685	18.8674416837891	312.452814165641	74.2723367260354	45.0124067957945	88.2186597606405	143.229234912011
GAS8	0.0533937015521762	0.0428712125344115	0	0	0.104809257356971	0	0.115476583799826	0.721151205241223	0.0372918386821297	0.807916847284467	0.112807493289871
GATA2	4.23730143583768	2.12355709170982	2.67493557378708	0.060296456232011	0.803134863810003	0.101995657067235	2.93059078611116	7.87787995969431	0.957803110160321	12.2103435451077	1.33874877449648
GATA3	2.88708160049858	2.26648783561313	1.2565072959575	0.211743891916578	0.44850564198661	0.409809215706883	0.865949241325093	12.0570530889293	0.377525310975787	3.15907544255234	1.5649778165333
GATA6	0.722394756929901	0.666583325739911	0.618118084904216	1.47829713016436	0.383737698277781	0.177869887558196	0.70411310238329	1.52902147978836	1.53485045805118	2.56867989989188	0.281339799847603
GATAD1	44.8979690180285	42.8693493787168	28.8795496232578	19.2187257565164	25.0785584452093	45.165032140665	61.6716555315012	59.6661377947922	49.3184161401254	83.8831734199661	27.3666435698898
GATAD2A	14.0247592339325	63.7991790175365	28.6752974133845	25.3225215106047	21.7455600360723	59.0290064569236	76.0878398598614	86.6535389663422	118.025816967216	91.1457005828414	37.3630887555861
GATAD2B	4.53155211534583	19.1386437727415	13.9679521410723	11.198222373939	13.1321788388175	8.67436696087631	31.0588361599287	27.1008092291539	21.5250664536358	33.7096286571751	31.276588199934
GATC	9.97405064898708	17.4428969154591	11.6426166515676	18.5321964798116	5.19476914046795	18.4186293154732	15.5359277245147	17.2846862893102	47.3392352941353	17.562772427429	9.11416460132228
GATM	17.1795121783443	28.4093235061367	24.7876220554508	43.9717071538445	2.83593824800884	9.12202496178636	8.26299110745422	18.5314006680168	32.7670955886981	13.2857437109001	10.0925213044981
GATS	3.5181094416068	1.67640038514071	1.53979623157337	0.580411093820641	0.764598624656383	0.0701289862299694	1.79648951975376	4.30018641987871	3.24573589754709	5.92048781444924	1.13835633039141
GATSL2	0.0555041437695852	0	0.0219603206952573	0.0271385088139747	0.0492715483839576	0.0393929108598242	0	0	0	0.0499177194929333	0.0108090920824903
GATSL3	2.21019091695702	8.45806178376636	0.37940225323778	0.215684120807127	0.138899579526606	0.702690360689014	6.61423817202927	7.23201186372	4.82576055931964	13.7929198353659	5.14469687374295
GBA	17.6635842279494	137.263020148424	4.98799919799065	17.2920107883002	4.21815977587409	10.245179004183	75.3203486149135	66.4584789263821	209.859025941307	61.3421362948186	43.7019660579851
